p20,variable,type,value,filename,iso3,survey_year
TRUE,stunting,denominator,,nchr41dt,NIC,1999
FALSE,stunting,statistic,,nchr41dt,NIC,1999
FALSE,stunting,numerator,,nchr41dt,NIC,1999
FALSE,stunting,denominator,,nchr41dt,NIC,1999
TRUE,registration,statistic,,nchr41dt,NIC,1999
TRUE,registration,numerator,,nchr41dt,NIC,1999
TRUE,registration,denominator,,nchr41dt,NIC,1999
FALSE,registration,statistic,,nchr41dt,NIC,1999
FALSE,registration,numerator,,nchr41dt,NIC,1999
FALSE,registration,denominator,,nchr41dt,NIC,1999
TRUE,mortality,statistic,,nghr21dt,NGA,1990
TRUE,mortality,numerator,,nghr21dt,NGA,1990
TRUE,mortality,denominator,,nghr21dt,NGA,1990
FALSE,mortality,statistic,0.172748228177379,nghr21dt,NGA,1990
FALSE,mortality,numerator,3320.10118,nghr21dt,NGA,1990
FALSE,mortality,denominator,19219.3067045,nghr21dt,NGA,1990
TRUE,stunting,statistic,,nghr21dt,NGA,1990
TRUE,stunting,numerator,,nghr21dt,NGA,1990
TRUE,stunting,denominator,,nghr21dt,NGA,1990
FALSE,stunting,statistic,,nghr21dt,NGA,1990
FALSE,stunting,numerator,,nghr21dt,NGA,1990
FALSE,stunting,denominator,,nghr21dt,NGA,1990
TRUE,registration,statistic,,nghr21dt,NGA,1990
TRUE,registration,numerator,,nghr21dt,NGA,1990
TRUE,registration,denominator,,nghr21dt,NGA,1990
FALSE,registration,statistic,,nghr21dt,NGA,1990
FALSE,registration,numerator,,nghr21dt,NGA,1990
FALSE,registration,denominator,,nghr21dt,NGA,1990
TRUE,mortality,statistic,0.0781065494789135,nghr4bdt,NGA,2002
TRUE,mortality,numerator,6.151147,nghr4bdt,NGA,2002
TRUE,mortality,denominator,78.7532805,nghr4bdt,NGA,2002
FALSE,mortality,statistic,0.192318586693757,nghr4bdt,NGA,2002
FALSE,mortality,numerator,2693.3065205,nghr4bdt,NGA,2002
FALSE,mortality,denominator,14004.400546,nghr4bdt,NGA,2002
TRUE,stunting,statistic,,nghr4bdt,NGA,2002
TRUE,stunting,numerator,,nghr4bdt,NGA,2002
TRUE,stunting,denominator,,nghr4bdt,NGA,2002
FALSE,stunting,statistic,,nghr4bdt,NGA,2002
FALSE,stunting,numerator,,nghr4bdt,NGA,2002
FALSE,stunting,denominator,,nghr4bdt,NGA,2002
TRUE,registration,statistic,,nghr4bdt,NGA,2002
TRUE,registration,numerator,,nghr4bdt,NGA,2002
TRUE,registration,denominator,,nghr4bdt,NGA,2002
FALSE,registration,statistic,,nghr4bdt,NGA,2002
FALSE,registration,numerator,,nghr4bdt,NGA,2002
FALSE,registration,denominator,,nghr4bdt,NGA,2002
TRUE,mortality,statistic,0.248032998271502,nghr53dt,NGA,2008
TRUE,mortality,numerator,123.278707,nghr53dt,NGA,2008
TRUE,mortality,denominator,497.0254275,nghr53dt,NGA,2008
FALSE,mortality,statistic,0.153745128365567,nghr53dt,NGA,2008
FALSE,mortality,numerator,9695.4503925,nghr53dt,NGA,2008
FALSE,mortality,denominator,63061.8380925,nghr53dt,NGA,2008
TRUE,stunting,statistic,0.472002886915864,nghr53dt,NGA,2008
TRUE,stunting,numerator,64.039922,nghr53dt,NGA,2008
TRUE,stunting,denominator,135.676971,nghr53dt,NGA,2008
FALSE,stunting,statistic,0.408103123198045,nghr53dt,NGA,2008
FALSE,stunting,numerator,8106.842818,nghr53dt,NGA,2008
FALSE,stunting,denominator,19864.69193,nghr53dt,NGA,2008
TRUE,registration,statistic,,nghr53dt,NGA,2008
TRUE,registration,numerator,,nghr53dt,NGA,2008
TRUE,registration,denominator,,nghr53dt,NGA,2008
FALSE,registration,statistic,,nghr53dt,NGA,2008
FALSE,registration,numerator,,nghr53dt,NGA,2008
FALSE,registration,denominator,,nghr53dt,NGA,2008
TRUE,mortality,statistic,0.165898112114283,nghr6adt,NGA,2013
TRUE,mortality,numerator,90.2657675,nghr6adt,NGA,2013
TRUE,mortality,denominator,544.103645,nghr6adt,NGA,2013
FALSE,mortality,statistic,0.131187868496273,nghr6adt,NGA,2013
FALSE,mortality,numerator,9603.044843,nghr6adt,NGA,2013
FALSE,mortality,denominator,73200.707909,nghr6adt,NGA,2013
TRUE,stunting,statistic,0.427263565954981,nghr6adt,NGA,2013
TRUE,stunting,numerator,64.930396,nghr6adt,NGA,2013
TRUE,stunting,denominator,151.968015,nghr6adt,NGA,2013
FALSE,stunting,statistic,0.369475429909069,nghr6adt,NGA,2013
FALSE,stunting,numerator,9643.980792,nghr6adt,NGA,2013
FALSE,stunting,denominator,26101.818988,nghr6adt,NGA,2013
TRUE,registration,statistic,0.0330420835696874,nghr6adt,NGA,2013
TRUE,registration,numerator,6.67465,nghr6adt,NGA,2013
TRUE,registration,denominator,202.004513,nghr6adt,NGA,2013
FALSE,registration,statistic,0.310653627400998,nghr6adt,NGA,2013
FALSE,registration,numerator,9346.554347,nghr6adt,NGA,2013
FALSE,registration,denominator,30086.738163,nghr6adt,NGA,2013
TRUE,mortality,statistic,0.176868586018385,nihr31dt,NER,1996
TRUE,mortality,numerator,21.684612,nihr31dt,NER,1996
TRUE,mortality,denominator,122.602959,nihr31dt,NER,1996
FALSE,mortality,statistic,0.261056071371946,nihr31dt,NER,1996
FALSE,mortality,numerator,4913.0102335,nihr31dt,NER,1996
FALSE,mortality,denominator,18819.7508975,nihr31dt,NER,1996
TRUE,stunting,statistic,,nihr31dt,NER,1996
TRUE,stunting,numerator,,nihr31dt,NER,1996
TRUE,stunting,denominator,,nihr31dt,NER,1996
FALSE,stunting,statistic,,nihr31dt,NER,1996
FALSE,stunting,numerator,,nihr31dt,NER,1996
FALSE,stunting,denominator,,nihr31dt,NER,1996
TRUE,registration,statistic,,nihr31dt,NER,1996
TRUE,registration,numerator,,nihr31dt,NER,1996
TRUE,registration,denominator,,nihr31dt,NER,1996
FALSE,registration,statistic,,nihr31dt,NER,1996
FALSE,registration,numerator,,nihr31dt,NER,1996
FALSE,registration,denominator,,nihr31dt,NER,1996
TRUE,mortality,statistic,0.0648518801278077,nihr51dt,NER,2005
TRUE,mortality,numerator,8.010509,nihr51dt,NER,2005
TRUE,mortality,denominator,123.5200735,nihr51dt,NER,2005
FALSE,mortality,statistic,0.197131153352988,nihr51dt,NER,2005
FALSE,mortality,numerator,4698.3841725,nihr51dt,NER,2005
FALSE,mortality,denominator,23833.798426,nihr51dt,NER,2005
TRUE,stunting,statistic,,nihr51dt,NER,2005
TRUE,stunting,numerator,,nihr51dt,NER,2005
TRUE,stunting,denominator,,nihr51dt,NER,2005
FALSE,stunting,statistic,,nihr51dt,NER,2005
FALSE,stunting,numerator,,nihr51dt,NER,2005
FALSE,stunting,denominator,,nihr51dt,NER,2005
TRUE,registration,statistic,0.179879090119907,nihr51dt,NER,2005
TRUE,registration,numerator,8.813861,nihr51dt,NER,2005
TRUE,registration,denominator,48.998808,nihr51dt,NER,2005
FALSE,registration,statistic,0.325532784060313,nihr51dt,NER,2005
FALSE,registration,numerator,2984.648304,nihr51dt,NER,2005
FALSE,registration,denominator,9168.50299,nihr51dt,NER,2005
TRUE,mortality,statistic,0.0677389753529023,nihr61dt,NER,2012
TRUE,mortality,numerator,10.4026695,nihr61dt,NER,2012
TRUE,mortality,denominator,153.569927,nihr61dt,NER,2012
FALSE,mortality,statistic,0.139344265778973,nihr61dt,NER,2012
FALSE,mortality,numerator,4359.808025,nihr61dt,NER,2012
FALSE,mortality,denominator,31288.0332795,nihr61dt,NER,2012
TRUE,stunting,statistic,0.471146110343306,nihr61dt,NER,2012
TRUE,stunting,numerator,9.18429,nihr61dt,NER,2012
TRUE,stunting,denominator,19.493507,nihr61dt,NER,2012
FALSE,stunting,statistic,0.441555831673297,nihr61dt,NER,2012
FALSE,stunting,numerator,2427.020429,nihr61dt,NER,2012
FALSE,stunting,denominator,5496.51993,nihr61dt,NER,2012
TRUE,registration,statistic,0.186980446557046,nihr61dt,NER,2012
TRUE,registration,numerator,12.023212,nihr61dt,NER,2012
TRUE,registration,denominator,64.301975,nihr61dt,NER,2012
FALSE,registration,statistic,0.640685215517074,nihr61dt,NER,2012
FALSE,registration,numerator,8686.982585,nihr61dt,NER,2012
FALSE,registration,denominator,13558.89347,nihr61dt,NER,2012
TRUE,mortality,statistic,0.0904045890508324,nmhr21dt,NAM,1990
TRUE,mortality,numerator,3.482254,nmhr21dt,NAM,1990
TRUE,mortality,denominator,38.5185535,nmhr21dt,NAM,1990
FALSE,mortality,statistic,0.0868215909894399,nmhr21dt,NAM,1990
FALSE,mortality,numerator,725.582966,nmhr21dt,NAM,1990
FALSE,mortality,denominator,8357.171963,nmhr21dt,NAM,1990
TRUE,stunting,statistic,,nmhr21dt,NAM,1990
TRUE,stunting,numerator,,nmhr21dt,NAM,1990
TRUE,stunting,denominator,,nmhr21dt,NAM,1990
FALSE,stunting,statistic,,nmhr21dt,NAM,1990
FALSE,stunting,numerator,,nmhr21dt,NAM,1990
FALSE,stunting,denominator,,nmhr21dt,NAM,1990
TRUE,registration,statistic,,nmhr21dt,NAM,1990
TRUE,registration,numerator,,nmhr21dt,NAM,1990
TRUE,registration,denominator,,nmhr21dt,NAM,1990
FALSE,registration,statistic,,nmhr21dt,NAM,1990
FALSE,registration,numerator,,nmhr21dt,NAM,1990
FALSE,registration,denominator,,nmhr21dt,NAM,1990
TRUE,mortality,statistic,0.109110806749556,nmhr41dt,NAM,1999
TRUE,mortality,numerator,2.329234,nmhr41dt,NAM,1999
TRUE,mortality,denominator,21.347418,nmhr41dt,NAM,1999
FALSE,mortality,statistic,0.0545358803635714,nmhr41dt,NAM,1999
FALSE,mortality,numerator,497.441265,nmhr41dt,NAM,1999
FALSE,mortality,denominator,9121.3575665,nmhr41dt,NAM,1999
TRUE,stunting,statistic,,nmhr41dt,NAM,1999
TRUE,stunting,numerator,,nmhr41dt,NAM,1999
TRUE,stunting,denominator,,nmhr41dt,NAM,1999
FALSE,stunting,statistic,,nmhr41dt,NAM,1999
FALSE,stunting,numerator,,nmhr41dt,NAM,1999
FALSE,stunting,denominator,,nmhr41dt,NAM,1999
TRUE,registration,statistic,,nmhr41dt,NAM,1999
TRUE,registration,numerator,,nmhr41dt,NAM,1999
TRUE,registration,denominator,,nmhr41dt,NAM,1999
FALSE,registration,statistic,,nmhr41dt,NAM,1999
FALSE,registration,numerator,,nmhr41dt,NAM,1999
FALSE,registration,denominator,,nmhr41dt,NAM,1999
TRUE,mortality,statistic,0.15659033155261,nmhr51dt,NAM,2005
TRUE,mortality,numerator,7.256319,nmhr51dt,NAM,2005
TRUE,mortality,denominator,46.3395085,nmhr51dt,NAM,2005
FALSE,mortality,statistic,0.0628649715252042,nmhr51dt,NAM,2005
FALSE,mortality,numerator,715.9194385,nmhr51dt,NAM,2005
FALSE,mortality,denominator,11388.2090635,nmhr51dt,NAM,2005
TRUE,stunting,statistic,0.302669050204406,nmhr51dt,NAM,2005
TRUE,stunting,numerator,4.748322,nmhr51dt,NAM,2005
TRUE,stunting,denominator,15.688165,nmhr51dt,NAM,2005
FALSE,stunting,statistic,0.291121598766665,nmhr51dt,NAM,2005
FALSE,stunting,numerator,1460.78662,nmhr51dt,NAM,2005
FALSE,stunting,denominator,5017.788533,nmhr51dt,NAM,2005
TRUE,registration,statistic,0.11908115557894,nmhr51dt,NAM,2005
TRUE,registration,numerator,1.947777,nmhr51dt,NAM,2005
TRUE,registration,denominator,16.356719,nmhr51dt,NAM,2005
FALSE,registration,statistic,0.673991862665759,nmhr51dt,NAM,2005
FALSE,registration,numerator,3795.303415,nmhr51dt,NAM,2005
FALSE,registration,denominator,5631.081954,nmhr51dt,NAM,2005
TRUE,mortality,statistic,0.0705339245556373,nmhr61dt,NAM,2013
TRUE,mortality,numerator,4.523378,nmhr61dt,NAM,2013
TRUE,mortality,denominator,64.1305305,nmhr61dt,NAM,2013
FALSE,mortality,statistic,0.0543048433830231,nmhr61dt,NAM,2013
FALSE,mortality,numerator,567.6308705,nmhr61dt,NAM,2013
FALSE,mortality,denominator,10452.674847,nmhr61dt,NAM,2013
TRUE,stunting,statistic,0.314430767336841,nmhr61dt,NAM,2013
TRUE,stunting,numerator,4.694546,nmhr61dt,NAM,2013
TRUE,stunting,denominator,14.930301,nmhr61dt,NAM,2013
FALSE,stunting,statistic,0.240966539319529,nmhr61dt,NAM,2013
FALSE,stunting,numerator,553.056846,nmhr61dt,NAM,2013
FALSE,stunting,denominator,2295.160347,nmhr61dt,NAM,2013
TRUE,registration,statistic,0.786089227634646,nmhr61dt,NAM,2013
TRUE,registration,numerator,20.06081,nmhr61dt,NAM,2013
TRUE,registration,denominator,25.519762,nmhr61dt,NAM,2013
FALSE,registration,statistic,0.909172668018159,nmhr61dt,NAM,2013
FALSE,registration,numerator,5054.836274,nmhr61dt,NAM,2013
FALSE,registration,denominator,5559.81988,nmhr61dt,NAM,2013
TRUE,mortality,statistic,0.137277336645923,nphr31dt,NPL,1996
TRUE,mortality,numerator,10.4590125,nphr31dt,NPL,1996
TRUE,mortality,denominator,76.1889235,nphr31dt,NPL,1996
FALSE,mortality,statistic,0.134174633471904,nphr31dt,NPL,1996
FALSE,mortality,numerator,2309.438365,nphr31dt,NPL,1996
FALSE,mortality,denominator,17212.183147,nphr31dt,NPL,1996
TRUE,stunting,statistic,,nphr31dt,NPL,1996
TRUE,stunting,numerator,,nphr31dt,NPL,1996
TRUE,stunting,denominator,,nphr31dt,NPL,1996
FALSE,stunting,statistic,,nphr31dt,NPL,1996
FALSE,stunting,numerator,,nphr31dt,NPL,1996
FALSE,stunting,denominator,,nphr31dt,NPL,1996
TRUE,registration,statistic,,nphr31dt,NPL,1996
TRUE,registration,numerator,,nphr31dt,NPL,1996
TRUE,registration,denominator,,nphr31dt,NPL,1996
FALSE,registration,statistic,,nphr31dt,NPL,1996
FALSE,registration,numerator,,nphr31dt,NPL,1996
FALSE,registration,denominator,,nphr31dt,NPL,1996
TRUE,mortality,statistic,0.0558817430962755,nphr41dt,NPL,1999
TRUE,mortality,numerator,4.238013,nphr41dt,NPL,1999
TRUE,mortality,denominator,75.838955,nphr41dt,NPL,1999
FALSE,mortality,statistic,0.107306918216012,nphr41dt,NPL,1999
FALSE,mortality,numerator,1822.573021,nphr41dt,NPL,1999
FALSE,mortality,denominator,16984.6739735,nphr41dt,NPL,1999
TRUE,stunting,statistic,,nphr41dt,NPL,1999
TRUE,stunting,numerator,,nphr41dt,NPL,1999
TRUE,stunting,denominator,,nphr41dt,NPL,1999
FALSE,stunting,statistic,,nphr41dt,NPL,1999
FALSE,stunting,numerator,,nphr41dt,NPL,1999
FALSE,stunting,denominator,,nphr41dt,NPL,1999
TRUE,registration,statistic,,nphr41dt,NPL,1999
TRUE,registration,numerator,,nphr41dt,NPL,1999
TRUE,registration,denominator,,nphr41dt,NPL,1999
FALSE,registration,statistic,,nphr41dt,NPL,1999
FALSE,registration,numerator,,nphr41dt,NPL,1999
FALSE,registration,denominator,,nphr41dt,NPL,1999
TRUE,mortality,statistic,0.0716025216295784,nphr51dt,NPL,2005
TRUE,mortality,numerator,6.1341765,nphr51dt,NPL,2005
TRUE,mortality,denominator,85.669839,nphr51dt,NPL,2005
FALSE,mortality,statistic,0.0815422377734867,nphr51dt,NPL,2005
FALSE,mortality,numerator,1165.025432,nphr51dt,NPL,2005
FALSE,mortality,denominator,14287.386069,nphr51dt,NPL,2005
TRUE,stunting,statistic,0.718061337137785,nphr51dt,NPL,2005
TRUE,stunting,numerator,18.761498,nphr51dt,NPL,2005
TRUE,stunting,denominator,26.127988,nphr51dt,NPL,2005
FALSE,stunting,statistic,0.495663786116044,nphr51dt,NPL,2005
FALSE,stunting,numerator,2659.321602,nphr51dt,NPL,2005
FALSE,stunting,denominator,5365.172273,nphr51dt,NPL,2005
TRUE,registration,statistic,0.142214557422146,nphr51dt,NPL,2005
TRUE,registration,numerator,4.309532,nphr51dt,NPL,2005
TRUE,registration,denominator,30.30303,nphr51dt,NPL,2005
FALSE,registration,statistic,0.351681336921761,nphr51dt,NPL,2005
FALSE,registration,numerator,2005.97676,nphr51dt,NPL,2005
FALSE,registration,denominator,5703.961369,nphr51dt,NPL,2005
TRUE,mortality,statistic,0.0588349016280403,nphr60dt,NPL,2011
TRUE,mortality,numerator,3.201676,nphr60dt,NPL,2011
TRUE,mortality,denominator,54.4179715,nphr60dt,NPL,2011
FALSE,mortality,statistic,0.063661907778096,nphr60dt,NPL,2011
FALSE,mortality,numerator,903.858214,nphr60dt,NPL,2011
FALSE,mortality,denominator,14197.7871155,nphr60dt,NPL,2011
TRUE,stunting,statistic,0.609603443452603,nphr60dt,NPL,2011
TRUE,stunting,numerator,6.193026,nphr60dt,NPL,2011
TRUE,stunting,denominator,10.159106,nphr60dt,NPL,2011
FALSE,stunting,statistic,0.412596387927885,nphr60dt,NPL,2011
FALSE,stunting,numerator,1042.248522,nphr60dt,NPL,2011
FALSE,stunting,denominator,2526.072822,nphr60dt,NPL,2011
TRUE,registration,statistic,0.334336086304072,nphr60dt,NPL,2011
TRUE,registration,numerator,5.214994,nphr60dt,NPL,2011
TRUE,registration,denominator,15.598059,nphr60dt,NPL,2011
FALSE,registration,statistic,0.414315191781764,nphr60dt,NPL,2011
FALSE,registration,numerator,2305.015975,nphr60dt,NPL,2011
FALSE,registration,denominator,5563.435811,nphr60dt,NPL,2011
TRUE,mortality,statistic,0.0359996329861465,nphr7hdt,NPL,2015
TRUE,mortality,numerator,1.7316445,nphr7hdt,NPL,2015
TRUE,mortality,denominator,48.1017265,nphr7hdt,NPL,2015
FALSE,mortality,statistic,0.0482792370434335,nphr7hdt,NPL,2015
FALSE,mortality,numerator,618.0865425,nphr7hdt,NPL,2015
FALSE,mortality,denominator,12802.3262245,nphr7hdt,NPL,2015
TRUE,stunting,statistic,0.530984065911087,nphr7hdt,NPL,2015
TRUE,stunting,numerator,3.17409,nphr7hdt,NPL,2015
TRUE,stunting,denominator,5.97775,nphr7hdt,NPL,2015
FALSE,stunting,statistic,0.363619777659693,nphr7hdt,NPL,2015
FALSE,stunting,numerator,903.420414,nphr7hdt,NPL,2015
FALSE,stunting,denominator,2484.519461,nphr7hdt,NPL,2015
TRUE,registration,statistic,0.450622711862722,nphr7hdt,NPL,2015
TRUE,registration,numerator,8.066731,nphr7hdt,NPL,2015
TRUE,registration,denominator,17.901297,nphr7hdt,NPL,2015
FALSE,registration,statistic,0.547325999280773,nphr7hdt,NPL,2015
FALSE,registration,numerator,2840.873374,nphr7hdt,NPL,2015
FALSE,registration,denominator,5190.459393,nphr7hdt,NPL,2015
TRUE,mortality,statistic,0,pehr21dt,PER,1990
TRUE,mortality,numerator,0,pehr21dt,PER,1990
TRUE,mortality,denominator,8.1409155,pehr21dt,PER,1990
FALSE,mortality,statistic,0.0883239605715465,pehr21dt,PER,1990
FALSE,mortality,numerator,1827.921233,pehr21dt,PER,1990
FALSE,mortality,denominator,20695.643868,pehr21dt,PER,1990
TRUE,stunting,statistic,,pehr21dt,PER,1990
TRUE,stunting,numerator,,pehr21dt,PER,1990
TRUE,stunting,denominator,,pehr21dt,PER,1990
FALSE,stunting,statistic,,pehr21dt,PER,1990
FALSE,stunting,numerator,,pehr21dt,PER,1990
FALSE,stunting,denominator,,pehr21dt,PER,1990
TRUE,registration,statistic,,pehr21dt,PER,1990
TRUE,registration,numerator,,pehr21dt,PER,1990
TRUE,registration,denominator,,pehr21dt,PER,1990
FALSE,registration,statistic,,pehr21dt,PER,1990
FALSE,registration,numerator,,pehr21dt,PER,1990
FALSE,registration,denominator,,pehr21dt,PER,1990
TRUE,mortality,statistic,0.0425483863771582,pehr31dt,PER,1996
TRUE,mortality,numerator,1.4571825,pehr31dt,PER,1996
TRUE,mortality,denominator,34.247656,pehr31dt,PER,1996
FALSE,mortality,statistic,0.0674736777783871,pehr31dt,PER,1996
FALSE,mortality,numerator,2528.708079,pehr31dt,PER,1996
FALSE,mortality,denominator,37476.9563815,pehr31dt,PER,1996
TRUE,stunting,statistic,,pehr31dt,PER,1996
TRUE,stunting,numerator,,pehr31dt,PER,1996
TRUE,stunting,denominator,,pehr31dt,PER,1996
FALSE,stunting,statistic,,pehr31dt,PER,1996
FALSE,stunting,numerator,,pehr31dt,PER,1996
FALSE,stunting,denominator,,pehr31dt,PER,1996
TRUE,registration,statistic,,pehr31dt,PER,1996
TRUE,registration,numerator,,pehr31dt,PER,1996
TRUE,registration,denominator,,pehr31dt,PER,1996
FALSE,registration,statistic,,pehr31dt,PER,1996
FALSE,registration,numerator,,pehr31dt,PER,1996
FALSE,registration,denominator,,pehr31dt,PER,1996
TRUE,mortality,statistic,0.0474881965311793,pehr41dt,PER,1999
TRUE,mortality,numerator,2.893907,pehr41dt,PER,1999
TRUE,mortality,denominator,60.939501,pehr41dt,PER,1999
FALSE,mortality,statistic,0.0604125867655657,pehr41dt,PER,1999
FALSE,mortality,numerator,1932.5338565,pehr41dt,PER,1999
FALSE,mortality,denominator,31988.927473,pehr41dt,PER,1999
TRUE,stunting,statistic,,pehr41dt,PER,1999
TRUE,stunting,numerator,,pehr41dt,PER,1999
TRUE,stunting,denominator,,pehr41dt,PER,1999
FALSE,stunting,statistic,,pehr41dt,PER,1999
FALSE,stunting,numerator,,pehr41dt,PER,1999
FALSE,stunting,denominator,,pehr41dt,PER,1999
TRUE,registration,statistic,,pehr41dt,PER,1999
TRUE,registration,numerator,,pehr41dt,PER,1999
TRUE,registration,denominator,,pehr41dt,PER,1999
FALSE,registration,statistic,,pehr41dt,PER,1999
FALSE,registration,numerator,,pehr41dt,PER,1999
FALSE,registration,denominator,,pehr41dt,PER,1999
TRUE,mortality,statistic,0.0718273492037255,pehr51dt,PER,2005
TRUE,mortality,numerator,7.944079,pehr51dt,PER,2005
TRUE,mortality,denominator,110.5996405,pehr51dt,PER,2005
FALSE,mortality,statistic,0.0367528188038743,pehr51dt,PER,2005
FALSE,mortality,numerator,1461.590649,pehr51dt,PER,2005
FALSE,mortality,denominator,39768.123822,pehr51dt,PER,2005
TRUE,stunting,statistic,0.503524419366694,pehr51dt,PER,2005
TRUE,stunting,numerator,10.562111,pehr51dt,PER,2005
TRUE,stunting,denominator,20.976363,pehr51dt,PER,2005
FALSE,stunting,statistic,0.283839507106646,pehr51dt,PER,2005
FALSE,stunting,numerator,2791.408937,pehr51dt,PER,2005
FALSE,stunting,denominator,9834.462318,pehr51dt,PER,2005
TRUE,registration,statistic,0.947522467025362,pehr51dt,PER,2005
TRUE,registration,numerator,140.793616,pehr51dt,PER,2005
TRUE,registration,denominator,148.591322,pehr51dt,PER,2005
FALSE,registration,statistic,0.97247874006613,pehr51dt,PER,2005
FALSE,registration,numerator,62716.88814,pehr51dt,PER,2005
FALSE,registration,denominator,64491.783271,pehr51dt,PER,2005
TRUE,mortality,statistic,0.064311098776434,pehr5idt,PER,2008
TRUE,mortality,numerator,1.998409,pehr5idt,PER,2008
TRUE,mortality,denominator,31.074092,pehr5idt,PER,2008
FALSE,mortality,statistic,0.031519961455483,pehr5idt,PER,2008
FALSE,mortality,numerator,732.4277885,pehr5idt,PER,2008
FALSE,mortality,denominator,23236.9506395,pehr5idt,PER,2008
TRUE,stunting,statistic,0.531807314618738,pehr5idt,PER,2008
TRUE,stunting,numerator,8.184923,pehr5idt,PER,2008
TRUE,stunting,denominator,15.390768,pehr5idt,PER,2008
FALSE,stunting,statistic,0.240783846799589,pehr5idt,PER,2008
FALSE,stunting,numerator,2233.428075,pehr5idt,PER,2008
FALSE,stunting,denominator,9275.655758,pehr5idt,PER,2008
TRUE,registration,statistic,,pehr5idt,PER,2008
TRUE,registration,numerator,,pehr5idt,PER,2008
TRUE,registration,denominator,,pehr5idt,PER,2008
FALSE,registration,statistic,,pehr5idt,PER,2008
FALSE,registration,numerator,,pehr5idt,PER,2008
FALSE,registration,denominator,,pehr5idt,PER,2008
TRUE,mortality,statistic,0,pehr61dt,PER,2010
TRUE,mortality,numerator,0,pehr61dt,PER,2010
TRUE,mortality,denominator,24.957657,pehr61dt,PER,2010
FALSE,mortality,statistic,0.0287638490443037,pehr61dt,PER,2010
FALSE,mortality,numerator,626.842649,pehr61dt,PER,2010
FALSE,mortality,denominator,21792.72489,pehr61dt,PER,2010
TRUE,stunting,statistic,0.453665523738526,pehr61dt,PER,2010
TRUE,stunting,numerator,6.42634,pehr61dt,PER,2010
TRUE,stunting,denominator,14.16537,pehr61dt,PER,2010
FALSE,stunting,statistic,0.23362019051432,pehr61dt,PER,2010
FALSE,stunting,numerator,2070.282401,pehr61dt,PER,2010
FALSE,stunting,denominator,8861.74434,pehr61dt,PER,2010
TRUE,registration,statistic,,pehr61dt,PER,2010
TRUE,registration,numerator,,pehr61dt,PER,2010
TRUE,registration,denominator,,pehr61dt,PER,2010
FALSE,registration,statistic,,pehr61dt,PER,2010
FALSE,registration,numerator,,pehr61dt,PER,2010
FALSE,registration,denominator,,pehr61dt,PER,2010
TRUE,mortality,statistic,0.0768122371076316,pehr6adt,PER,2011
